haul_id,species,length_mm,number,year,day,month,lat,lon,temp_obs,period,yday,X,Y,life_stage,temp,chl,depth
2009SE_134,Myoxocephalus scorpius,10,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,6,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,7,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,9,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,10,4,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,10,4,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,10,4,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,10,4,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,11,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,12,9,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,13,14,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,14,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,17,2,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,17,2,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,20,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pholis gunnellus,22,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,larvae,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pomatoschistus sp,37,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,mixed,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pomatoschistus sp,43,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,mixed,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_134,Pomatoschistus sp,51,1,2009,29,1,56.7675,10.9355,NA,new,29,618.3007873342613,6293.177205909896,mixed,4.701399568824376,1.2526829630278251,10.57275676727295
2009SE_135,Agonus cataphractus,10,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Ammodytidae,42,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,mixed,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Chirolophis ascanii,17,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Chirolophis ascanii,18,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Clupea harengus,35,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Clupea harengus,36,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Myoxocephalus scorpius,8,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Myoxocephalus scorpius,8,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Myoxocephalus scorpius,9,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,11,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,11,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,12,4,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,12,4,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,12,4,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,12,4,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,13,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,13,2,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,14,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,17,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,18,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_135,Pholis gunnellus,19,1,2009,29,1,56.57757,11.11548,NA,new,29,629.9518577097399,6272.367275142753,larvae,4.414771997819243,1.2725028788521093,15.202756881713867
2009SE_136,Aphia minuta,23,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Chirolophis ascanii,18,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Chirolophis ascanii,20,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,16,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,22,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,25,2,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,25,2,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,26,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Crystallogobius linearis,30,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,mixed,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Myoxocephalus scorpius,5,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Myoxocephalus scorpius,7,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Myoxocephalus scorpius,9,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,10,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,12,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,12,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,12,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,12,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,13,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,13,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,13,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,13,4,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,14,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,14,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,14,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,15,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,16,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,16,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,16,3,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,17,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,19,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,21,1,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,22,2,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_136,Pholis gunnellus,22,2,2009,29,1,56.69067,12.04,NA,new,29,686.1683740865798,6287.08265957918,larvae,4.054253791231897,1.2792908311012132,33.87486267089844
2009SE_137,Agonus cataphractus,8,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Agonus cataphractus,9,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Agonus cataphractus,10,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Agonus cataphractus,10,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Agonus cataphractus,12,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Aphia minuta,33,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,mixed,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Aphia minuta,39,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,mixed,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,11,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,14,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,14,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,15,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,16,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,16,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,17,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,18,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Chirolophis ascanii,20,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Crystallogobius linearis,31,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,mixed,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Myoxocephalus scorpius,10,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,12,5,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,12,5,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,12,5,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,12,5,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,12,5,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,13,8,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,14,4,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,14,4,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,14,4,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,14,4,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,15,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,15,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,16,3,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,16,3,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,16,3,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,18,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,20,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,20,2,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_137,Pholis gunnellus,21,1,2009,29,1,56.8085,11.7405,NA,new,29,667.308179792612,6299.418805273419,larvae,4.151476984983862,1.273490076572425,29.146137237548828
2009SE_138,Agonus cataphractus,7,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Agonus cataphractus,8,3,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Agonus cataphractus,8,3,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Agonus cataphractus,8,3,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Agonus cataphractus,10,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Ammodytidae,43,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,mixed,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Aphia minuta,43,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,mixed,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Aphia minuta,45,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,mixed,4.260054230558147,1.2451119085787812,33.26312255859375
2009SE_138,Chirolophis ascanii,11,1,2009,29,1,56.96633,11.62083,NA,new,29,659.3310851744649,6316.693802928569,larvae,4.260054230558147,1.2451119085787812,33.26312255859375
